"time{s}","accelerometer_y","accelerometer_z","encoder_L","encoder_R","gyro_x","mux_out[1]","mux_out[2]","mux_out[3]","mux_out[4]","mux_out[5]","mux_out[6]","fallen_down"
0.698000000000001,0.512222663045137,0.0375988036744285,0.0997924804919847,0.788696289246133,-0.0170293282876064,0.0448845143733051,0.0024121094445346,0,0,0.000979364301128629,0.00105583803801668,0
0.699000000000001,0.513687551499985,0.032227546006653,0.099853515648249,0.788879394714925,-0.00903347880489517,0.045154224268984,0.00243634912240895,0,0,0.000868309421135218,0.000940124526644423,0
0.700000000000001,0.515152439954833,0.0356456190679647,0.0997314453357205,0.788818359558661,-0.011169774468215,0.0454287509069129,0.00242967881787073,0,0,0.000548620642598653,0.000946396506897426,0
0.701000000000001,0.510269478438673,0.0380870998260445,0.0997924804919847,0.788879394714925,-0.0208746604815821,0.0457025937701615,0.00235468312864266,0,0,0.000569976461334014,0.00100958771237496,0
0.702000000000001,0.514175847651601,0.0405285805841243,0.0994873047106637,0.789001465027454,-0.0122074037903989,0.0459704975630686,0.00230276640662484,0,0,0.000607848252705075,0.000954612121899263,0
0.703000000000001,0.513687551499985,0.0395519882808924,0.0995483398669279,0.788818359558661,-0.00524918362987152,0.0462362638371637,0.00233754968000829,0,0,0.000843128526706153,0.00110270109605137,0
0.704000000000001,0.515152439954833,0.0332041383098849,0.0996093750231921,0.788696289246133,-0.02172917874691,0.0465071237104587,0.00229563052530117,0,0,0.00104060794132747,0.000954032258980843,0
0.705000000000001,0.515152439954833,0.0346690267647328,0.0995483398669279,0.78894042987119,-0.00628681295205542,0.0467783439384565,0.00219652177746245,0,0,0.000844021356861132,0.000564518339530519,0
0.706000000000001,0.514664143803217,0.0332041383098849,0.0993652343981353,0.78894042987119,-0.00482192449720756,0.0470431770491436,0.00224532733740856,0,0,0.00079310640602474,0.000662764407289545,0
0.707000000000001,0.516129032258065,0.0332041383098849,0.0994873047106637,0.789062500183718,0.00592059083834346,0.0473090671514266,0.00215830027306404,0,0,0.000984219771311749,0.000861817953742012,0
0.716000000000001,0.513199255348369,0.0395519882808924,0.0994262695543995,0.789184570496246,-0.00769066438795129,0.0494593417913485,0.00157412921212612,0,0,0.000183225313873962,0.000791709428743129,0
0.725000000000001,0.511246070741905,0.0400402844325083,0.0993041992418711,0.789123535339982,-0.00244148075807978,0.0515208038474643,0.0014283451258515,0,0,7.28726571512572e-005,0.000328374700233298,0
0.734000000000001,0.513687551499985,0.0395519882808924,0.0993041992418711,0.789306640808775,-0.00909451582384716,0.0534185069633869,0.00129186649054475,0,0,0.000285985948607357,8.65864209999617e-005,0
